"OBJECTID","LAYER_NAME","FEATURE_VALUE"
1633,ZIP CODE,"10007"
1634,ZIP CODE,"11237"
1635,ZIP CODE,"11385"
1636,ZIP CODE,"10038"
1637,ZIP CODE,"11206"
1638,ZIP CODE,"10006"
1639,ZIP CODE,"11412"
1640,ZIP CODE,"10005"
1641,ZIP CODE,"11251"
1642,ZIP CODE,"10004"
1643,ZIP CODE,"11411"
1644,ZIP CODE,"11201"
1645,ZIP CODE,"10004"
1646,ZIP CODE,"11205"
1647,ZIP CODE,"11208"
1648,ZIP CODE,"11207"
1649,ZIP CODE,"10004"
1650,ZIP CODE,"10004"
1651,ZIP CODE,"11413"
1652,ZIP CODE,"11217"
1653,ZIP CODE,"11238"
1654,ZIP CODE,"11231"
1655,ZIP CODE,"11422"
1656,ZIP CODE,"11420"
1657,ZIP CODE,"11417"
1658,ZIP CODE,"11215"
1659,ZIP CODE,"11414"
1660,ZIP CODE,"11231"
1661,ZIP CODE,"11232"
1662,ZIP CODE,"11430"
1663,ZIP CODE,"11203"
1664,ZIP CODE,"11239"
1665,ZIP CODE,"11236"
1666,ZIP CODE,"11220"
1667,ZIP CODE,"10301"
1668,ZIP CODE,"10310"
1669,ZIP CODE,"10303"
1670,ZIP CODE,"11234"
1671,ZIP CODE,"10302"
1672,ZIP CODE,"11693"
1673,ZIP CODE,"11209"
1674,ZIP CODE,"10304"
1675,ZIP CODE,"10314"
1676,ZIP CODE,"11693"
1677,ZIP CODE,"11228"
1678,ZIP CODE,"11096"
1679,ZIP CODE,"10305"
1680,ZIP CODE,"11229"
1681,ZIP CODE,"11214"
1682,ZIP CODE,"11691"
1683,ZIP CODE,"11096"
1684,ZIP CODE,"11223"
1685,ZIP CODE,"11693"
1686,ZIP CODE,"11692"
1687,ZIP CODE,"11235"
1688,ZIP CODE,"11693"
1689,ZIP CODE,"10306"
1690,ZIP CODE,"11694"
1691,ZIP CODE,"11224"
1692,ZIP CODE,"10308"
1693,ZIP CODE,"11697"
1694,ZIP CODE,"10312"
1695,ZIP CODE,"10309"
1696,ZIP CODE,"10307"
1697,ZIP CODE,"10280"
1698,ZIP CODE,"10048"
1699,ZIP CODE,"10055"
1700,ZIP CODE,"10019"
1701,ZIP CODE,"10111"
1702,ZIP CODE,"10153"
1703,ZIP CODE,"10154"
1704,ZIP CODE,"10152"
1705,ZIP CODE,"10115"
1706,ZIP CODE,"10022"
1707,ZIP CODE,"11370"
1708,ZIP CODE,"10065"
1709,ZIP CODE,"10075"
1710,ZIP CODE,"10069"
1711,ZIP CODE,"10281"
1712,ZIP CODE,"10282"
1713,ZIP CODE,"11211"
1714,ZIP CODE,"11249"
1715,ZIP CODE,"10279"
1716,ZIP CODE,"10165"
1717,ZIP CODE,"10168"
1718,ZIP CODE,"10105"
1719,ZIP CODE,"10118"
1720,ZIP CODE,"10176"
1721,ZIP CODE,"10162"
1722,ZIP CODE,"10170"
1723,ZIP CODE,"10112"
1724,ZIP CODE,"10122"
1725,ZIP CODE,"10107"
1726,ZIP CODE,"10103"
1727,ZIP CODE,"10174"
1728,ZIP CODE,"10166"
1729,ZIP CODE,"10169"
1730,ZIP CODE,"10167"
1731,ZIP CODE,"10177"
1732,ZIP CODE,"10172"
1733,ZIP CODE,"10171"
1734,ZIP CODE,"10270"
1735,ZIP CODE,"10104"
1736,ZIP CODE,"10271"
1737,ZIP CODE,"10110"
1738,ZIP CODE,"10175"
1739,ZIP CODE,"10151"
1740,ZIP CODE,"10173"
1741,ZIP CODE,"10178"
1742,ZIP CODE,"10119"
1743,ZIP CODE,"10121"
1744,ZIP CODE,"10123"
1745,ZIP CODE,"10106"
1746,ZIP CODE,"10158"
1747,ZIP CODE,"10041"
1748,ZIP CODE,"10120"
1749,ZIP CODE,"10278"
1750,ZIP CODE,"10155"
1751,ZIP CODE,"10043"
1752,ZIP CODE,"10081"
1753,ZIP CODE,"10096"
1754,ZIP CODE,"10097"
1755,ZIP CODE,"10196"
1756,ZIP CODE,"10196"
1757,ZIP CODE,"10275"
1758,ZIP CODE,"10265"
1759,ZIP CODE,"10045"
1760,ZIP CODE,"10047"
1761,ZIP CODE,"10047"
1762,ZIP CODE,"10080"
1763,ZIP CODE,"10203"
1764,ZIP CODE,"10259"
1765,ZIP CODE,"10260"
1766,ZIP CODE,"10285"
1767,ZIP CODE,"10286"
1768,HOUSINGDISTRICT,"8"
1769,HOUSINGDISTRICT,"2"
1770,HOUSINGDISTRICT,"7"
1771,HOUSINGDISTRICT,"5"
1772,HOUSINGDISTRICT,"8"
1773,HOUSINGDISTRICT,"5"
1774,HOUSINGDISTRICT,"3"
1775,HOUSINGDISTRICT,"2"
1776,HOUSINGDISTRICT,"5"
1777,HOUSINGDISTRICT,"4"
1778,HOUSINGDISTRICT,"4"
1779,HOUSINGDISTRICT,"1"
1780,HOUSINGDISTRICT,"6"
1781,HOUSINGDISTRICT,"7"
1782,HOUSINGDISTRICT,"2"
1783,HOUSINGDISTRICT,"2"
1784,HOUSINGDISTRICT,"6"
1785,HOUSINGDISTRICT,"6"
1786,HOUSINGDISTRICT,"3"
1787,HOUSINGDISTRICT,"3"
1788,HOUSINGDISTRICT,"9"
1789,HOUSINGDISTRICT,"3"
1790,HOUSINGDISTRICT,"6"
1791,HOUSINGDISTRICT,"8"
1792,HOUSINGDISTRICT,"9"
1793,HOUSINGDISTRICT,"4"
1794,HOUSINGDISTRICT,"4"
1795,HOUSINGDISTRICT,"1"
1796,HOUSINGDISTRICT,"8"
1797,HOUSINGDISTRICT,"9"
1798,HOUSINGDISTRICT,"3"
1799,HOUSINGDISTRICT,"2"
1800,HOUSINGDISTRICT,SIHU
90949,CENSUSBLOCK,"2002"
90950,CENSUSBLOCK,"2002"
90951,CENSUSBLOCK,"2002"
90952,CENSUSBLOCK,"2002"
90953,CENSUSBLOCK,"2002"
90954,CENSUSBLOCK,"2002"
90955,CENSUSBLOCK,"2002"
90956,CENSUSBLOCK,"2002"
90957,CENSUSBLOCK,"2002"
1801,HOUSINGDISTRICT,"3"
1802,HOUSINGDISTRICT,"7"
1803,HOUSINGDISTRICT,"7"
1804,HOUSINGDISTRICT,"7"
1805,HOUSINGDISTRICT,"7"
1806,HOUSINGDISTRICT,"7"
1807,HOUSINGDISTRICT,"7"
1808,HOUSINGDISTRICT,"7"
1809,HOUSINGDISTRICT,"7"
1810,HOUSINGDISTRICT,"7"
1811,HOUSINGDISTRICT,"7"
1812,HOUSINGDISTRICT,"6"
1813,HOUSINGDISTRICT,"9"
1814,HOUSINGDISTRICT,"3"
1815,HOUSINGDISTRICT,"3"
1816,HOUSINGDISTRICT,"8"
1817,HOUSINGDISTRICT,"8"
1818,HOUSINGDISTRICT,"2"
1819,HOUSINGDISTRICT,"8"
1820,HOUSINGDISTRICT,"4"
1821,HOUSINGDISTRICT,"1"
1822,HOUSINGDISTRICT,"3"
1823,HOUSINGDISTRICT,"8"
1824,HOUSINGDISTRICT,"8"
1825,HOUSINGDISTRICT,"7"
90945,CENSUSBLOCK,"2002"
90946,CENSUSBLOCK,"2002"
90947,CENSUSBLOCK,"2002"
90948,CENSUSBLOCK,"2002"
1826,HOUSINGDISTRICT,"8"
1827,HOUSINGDISTRICT,"2"
1828,HOUSINGDISTRICT,"2"
1829,HOUSINGDISTRICT,"7"
1830,HOUSINGDISTRICT,"3"
1831,HOUSINGDISTRICT,"3"
1832,HOUSINGDISTRICT,"3"
1833,HOUSINGDISTRICT,"3"
1834,HOUSINGDISTRICT,"7"
1835,HOUSINGDISTRICT,"4"
1836,HOUSINGDISTRICT,"4"
1837,HOUSINGDISTRICT,"1"
1838,HOUSINGDISTRICT,"9"
1839,HOUSINGDISTRICT,"5"
1840,HOUSINGDISTRICT,SIHU
1841,HOUSINGDISTRICT,"8"
1842,HOUSINGDISTRICT,"4"
1843,HOUSINGDISTRICT,"4"
1844,HOUSINGDISTRICT,"7"
1845,HOUSINGDISTRICT,"7"
1846,HOUSINGDISTRICT,"7"
1847,HOUSINGDISTRICT,"7"
90268,CENSUSBLOCK,"1012"
90269,CENSUSBLOCK,"1012"
90270,CENSUSBLOCK,"1012"
90271,CENSUSBLOCK,"1012"
90272,CENSUSBLOCK,"1012"
90273,CENSUSBLOCK,"1012"
90274,CENSUSBLOCK,"1012"
90275,CENSUSBLOCK,"1012"
90276,CENSUSBLOCK,"1012"
90277,CENSUSBLOCK,"1012"
90278,CENSUSBLOCK,"1012"
90279,CENSUSBLOCK,"1012"
90280,CENSUSBLOCK,"1012"
90281,CENSUSBLOCK,"1012"
90282,CENSUSBLOCK,"1012"
90283,CENSUSBLOCK,"1012"
90284,CENSUSBLOCK,"1012"
90285,CENSUSBLOCK,"1012"
90286,CENSUSBLOCK,"1013"
90287,CENSUSBLOCK,"1013"
90288,CENSUSBLOCK,"1013"
90289,CENSUSBLOCK,"1013"
90290,CENSUSBLOCK,"1013"
90291,CENSUSBLOCK,"1013"
90292,CENSUSBLOCK,"1013"
90293,CENSUSBLOCK,"1013"
90294,CENSUSBLOCK,"1013"
90295,CENSUSBLOCK,"1013"
90296,CENSUSBLOCK,"1013"
90297,CENSUSBLOCK,"1013"
90298,CENSUSBLOCK,"1013"
90299,CENSUSBLOCK,"1013"
90300,CENSUSBLOCK,"1013"
90301,CENSUSBLOCK,"1013"
90302,CENSUSBLOCK,"1013"
90303,CENSUSBLOCK,"1013"
90304,CENSUSBLOCK,"1013"
90305,CENSUSBLOCK,"1013"
90306,CENSUSBLOCK,"1013"
90307,CENSUSBLOCK,"1013"
90308,CENSUSBLOCK,"1013"
90309,CENSUSBLOCK,"1013"
90310,CENSUSBLOCK,"1013"
90311,CENSUSBLOCK,"1013"
90312,CENSUSBLOCK,"1013"
90313,CENSUSBLOCK,"1013"
90314,CENSUSBLOCK,"1013"
90315,CENSUSBLOCK,"1013"
90316,CENSUSBLOCK,"1013"
90317,CENSUSBLOCK,"1013"
90318,CENSUSBLOCK,"1013"
90319,CENSUSBLOCK,"1013"
90320,CENSUSBLOCK,"1013"
90321,CENSUSBLOCK,"1013"
90322,CENSUSBLOCK,"1013"
90323,CENSUSBLOCK,"1013"
90324,CENSUSBLOCK,"1013"
90325,CENSUSBLOCK,"1013"
90326,CENSUSBLOCK,"1013"
90327,CENSUSBLOCK,"1013"
90328,CENSUSBLOCK,"1014"
90329,CENSUSBLOCK,"1014"
90330,CENSUSBLOCK,"1014"
90331,CENSUSBLOCK,"1014"
90332,CENSUSBLOCK,"1014"
90333,CENSUSBLOCK,"1014"
90334,CENSUSBLOCK,"1014"
90130,CENSUSBLOCK,"1010"
90131,CENSUSBLOCK,"1010"
90132,CENSUSBLOCK,"1010"
90133,CENSUSBLOCK,"1010"
90134,CENSUSBLOCK,"1010"
90135,CENSUSBLOCK,"1010"
90136,CENSUSBLOCK,"1010"
90137,CENSUSBLOCK,"1010"
90138,CENSUSBLOCK,"1010"
90139,CENSUSBLOCK,"1010"
90140,CENSUSBLOCK,"1010"
90141,CENSUSBLOCK,"1010"
90142,CENSUSBLOCK,"1010"
90143,CENSUSBLOCK,"1010"
90144,CENSUSBLOCK,"1010"
90145,CENSUSBLOCK,"1010"
90146,CENSUSBLOCK,"1010"
90147,CENSUSBLOCK,"1010"
90148,CENSUSBLOCK,"1010"
90149,CENSUSBLOCK,"1010"
90150,CENSUSBLOCK,"1010"
90151,CENSUSBLOCK,"1010"
90152,CENSUSBLOCK,"1010"
90153,CENSUSBLOCK,"1010"
90154,CENSUSBLOCK,"1010"
90155,CENSUSBLOCK,"1010"
90156,CENSUSBLOCK,"1010"
90157,CENSUSBLOCK,"1010"
90158,CENSUSBLOCK,"1010"
90159,CENSUSBLOCK,"1010"
90160,CENSUSBLOCK,"1010"
90161,CENSUSBLOCK,"1010"
90162,CENSUSBLOCK,"1010"
90163,CENSUSBLOCK,"1010"
90164,CENSUSBLOCK,"1010"
90165,CENSUSBLOCK,"1010"
90166,CENSUSBLOCK,"1010"
90167,CENSUSBLOCK,"1010"
90168,CENSUSBLOCK,"1010"
90169,CENSUSBLOCK,"1010"
90170,CENSUSBLOCK,"1010"
90171,CENSUSBLOCK,"1010"
90172,CENSUSBLOCK,"1010"
90173,CENSUSBLOCK,"1010"
90174,CENSUSBLOCK,"1010"
90175,CENSUSBLOCK,"1010"
90176,CENSUSBLOCK,"1011"
90177,CENSUSBLOCK,"1011"
90178,CENSUSBLOCK,"1011"
90179,CENSUSBLOCK,"1011"
90180,CENSUSBLOCK,"1011"
90181,CENSUSBLOCK,"1011"
90182,CENSUSBLOCK,"1011"
90183,CENSUSBLOCK,"1011"
90184,CENSUSBLOCK,"1011"
90185,CENSUSBLOCK,"1011"
90186,CENSUSBLOCK,"1011"
90187,CENSUSBLOCK,"1011"
90188,CENSUSBLOCK,"1011"
90189,CENSUSBLOCK,"1011"
90190,CENSUSBLOCK,"1011"
90191,CENSUSBLOCK,"1011"
90192,CENSUSBLOCK,"1011"
90193,CENSUSBLOCK,"1011"
90194,CENSUSBLOCK,"1011"
90195,CENSUSBLOCK,"1011"
90196,CENSUSBLOCK,"1011"
90197,CENSUSBLOCK,"1011"
90198,CENSUSBLOCK,"1011"
90199,CENSUSBLOCK,"1011"
90200,CENSUSBLOCK,"1011"
90201,CENSUSBLOCK,"1011"
90202,CENSUSBLOCK,"1011"
90203,CENSUSBLOCK,"1011"
90204,CENSUSBLOCK,"1011"
90205,CENSUSBLOCK,"1011"
90206,CENSUSBLOCK,"1011"
90207,CENSUSBLOCK,"1011"
90208,CENSUSBLOCK,"1011"
90209,CENSUSBLOCK,"1011"
90210,CENSUSBLOCK,"1011"
90211,CENSUSBLOCK,"1011"
90212,CENSUSBLOCK,"1011"
90213,CENSUSBLOCK,"1011"
90214,CENSUSBLOCK,"1011"
90215,CENSUSBLOCK,"1011"
90216,CENSUSBLOCK,"1011"
90217,CENSUSBLOCK,"1011"
90218,CENSUSBLOCK,"1011"
90219,CENSUSBLOCK,"1011"
90220,CENSUSBLOCK,"1011"
90221,CENSUSBLOCK,"1011"
90222,CENSUSBLOCK,"1011"
90223,CENSUSBLOCK,"1011"
90224,CENSUSBLOCK,"1011"
90225,CENSUSBLOCK,"1011"
90226,CENSUSBLOCK,"1011"
90227,CENSUSBLOCK,"1011"
90228,CENSUSBLOCK,"1011"
90229,CENSUSBLOCK,"1011"
90230,CENSUSBLOCK,"1011"
90231,CENSUSBLOCK,"1011"
90232,CENSUSBLOCK,"1011"
90027,CENSUSBLOCK,"1008"
90028,CENSUSBLOCK,"1008"
90029,CENSUSBLOCK,"1008"
90030,CENSUSBLOCK,"1008"
90031,CENSUSBLOCK,"1008"
90032,CENSUSBLOCK,"1008"
90033,CENSUSBLOCK,"1008"
90034,CENSUSBLOCK,"1008"
90035,CENSUSBLOCK,"1008"
90036,CENSUSBLOCK,"1008"
90037,CENSUSBLOCK,"1008"
90038,CENSUSBLOCK,"1008"
90039,CENSUSBLOCK,"1008"
90040,CENSUSBLOCK,"1008"
90041,CENSUSBLOCK,"1008"
90042,CENSUSBLOCK,"1008"
90043,CENSUSBLOCK,"1008"
90044,CENSUSBLOCK,"1008"
90045,CENSUSBLOCK,"1008"
90046,CENSUSBLOCK,"1008"
90047,CENSUSBLOCK,"1008"
90048,CENSUSBLOCK,"1008"
90049,CENSUSBLOCK,"1008"
90050,CENSUSBLOCK,"1008"
90051,CENSUSBLOCK,"1008"
90052,CENSUSBLOCK,"1008"
90053,CENSUSBLOCK,"1008"
90054,CENSUSBLOCK,"1008"
90055,CENSUSBLOCK,"1008"
90056,CENSUSBLOCK,"1008"
90057,CENSUSBLOCK,"1008"
90058,CENSUSBLOCK,"1008"
90059,CENSUSBLOCK,"1009"
90060,CENSUSBLOCK,"1009"
90061,CENSUSBLOCK,"1009"
90062,CENSUSBLOCK,"1009"
90063,CENSUSBLOCK,"1009"
90064,CENSUSBLOCK,"1009"
90065,CENSUSBLOCK,"1009"
90066,CENSUSBLOCK,"1009"
90067,CENSUSBLOCK,"1009"
90068,CENSUSBLOCK,"1009"
90069,CENSUSBLOCK,"1009"
90070,CENSUSBLOCK,"1009"
90071,CENSUSBLOCK,"1009"
90072,CENSUSBLOCK,"1009"
90073,CENSUSBLOCK,"1009"
90074,CENSUSBLOCK,"1009"
90075,CENSUSBLOCK,"1009"
90076,CENSUSBLOCK,"1009"
90077,CENSUSBLOCK,"1009"
90078,CENSUSBLOCK,"1009"
90079,CENSUSBLOCK,"1009"
90080,CENSUSBLOCK,"1009"
90081,CENSUSBLOCK,"1009"
90082,CENSUSBLOCK,"1009"
90083,CENSUSBLOCK,"1009"
90084,CENSUSBLOCK,"1009"
90085,CENSUSBLOCK,"1009"
90086,CENSUSBLOCK,"1009"
90087,CENSUSBLOCK,"1009"
90088,CENSUSBLOCK,"1009"
90089,CENSUSBLOCK,"1009"
90090,CENSUSBLOCK,"1009"
90091,CENSUSBLOCK,"1009"
90092,CENSUSBLOCK,"1009"
90093,CENSUSBLOCK,"1009"
90094,CENSUSBLOCK,"1009"
90095,CENSUSBLOCK,"1009"
90096,CENSUSBLOCK,"1009"
90097,CENSUSBLOCK,"1009"
90098,CENSUSBLOCK,"1009"
90099,CENSUSBLOCK,"1009"
90100,CENSUSBLOCK,"1009"
90101,CENSUSBLOCK,"1009"
90102,CENSUSBLOCK,"1009"
90103,CENSUSBLOCK,"1009"
90104,CENSUSBLOCK,"1009"
90105,CENSUSBLOCK,"1009"
90106,CENSUSBLOCK,"1009"
90107,CENSUSBLOCK,"1009"
90108,CENSUSBLOCK,"1009"
90109,CENSUSBLOCK,"1009"
90110,CENSUSBLOCK,"1009"
90111,CENSUSBLOCK,"1009"
90112,CENSUSBLOCK,"1009"
90113,CENSUSBLOCK,"1009"
90114,CENSUSBLOCK,"1009"
90115,CENSUSBLOCK,"1009"
90116,CENSUSBLOCK,"1009"
90117,CENSUSBLOCK,"1009"
90118,CENSUSBLOCK,"1009"
90119,CENSUSBLOCK,"1009"
90120,CENSUSBLOCK,"1009"
90121,CENSUSBLOCK,"1010"
90122,CENSUSBLOCK,"1010"
90123,CENSUSBLOCK,"1010"
90124,CENSUSBLOCK,"1010"
90125,CENSUSBLOCK,"1010"
90126,CENSUSBLOCK,"1010"
90127,CENSUSBLOCK,"1010"
90128,CENSUSBLOCK,"1010"
90129,CENSUSBLOCK,"1010"
89921,CENSUSBLOCK,"1007"
89922,CENSUSBLOCK,"1007"
89923,CENSUSBLOCK,"1007"
89924,CENSUSBLOCK,"1007"
89925,CENSUSBLOCK,"1007"
89926,CENSUSBLOCK,"1007"
89927,CENSUSBLOCK,"1007"
89928,CENSUSBLOCK,"1007"
89929,CENSUSBLOCK,"1007"
89930,CENSUSBLOCK,"1007"
89931,CENSUSBLOCK,"1007"
89932,CENSUSBLOCK,"1007"
89933,CENSUSBLOCK,"1007"
89934,CENSUSBLOCK,"1007"
89935,CENSUSBLOCK,"1007"
89936,CENSUSBLOCK,"1007"
89937,CENSUSBLOCK,"1007"
89938,CENSUSBLOCK,"1007"
89939,CENSUSBLOCK,"1007"
89940,CENSUSBLOCK,"1007"
1942,HOUSINGDISTRICT,"2"
1943,HOUSINGDISTRICT,"2"
1944,HOUSINGDISTRICT,"7"
1945,HOUSINGDISTRICT,"2"
1946,HOUSINGDISTRICT,"4"
1947,HOUSINGDISTRICT,"4"
1948,HOUSINGDISTRICT,"4"
1949,HOUSINGDISTRICT,"4"
1950,HOUSINGDISTRICT,"6"
1951,HOUSINGDISTRICT,"6"
1952,HOUSINGDISTRICT,"6"
1953,HOUSINGDISTRICT,"8"
1954,HOUSINGDISTRICT,"3"
1955,HOUSINGDISTRICT,"3"
1956,HOUSINGDISTRICT,"3"
1957,HOUSINGDISTRICT,SIHU
1958,HOUSINGDISTRICT,"1"
1959,HOUSINGDISTRICT,"6"
1960,HOUSINGDISTRICT,"7"
1961,HOUSINGDISTRICT,"7"
1962,HOUSINGDISTRICT,"4"
1963,HOUSINGDISTRICT,"5"
1964,HOUSINGDISTRICT,"8"
1965,HOUSINGDISTRICT,"5"
1966,HOUSINGDISTRICT,"7"
1967,HOUSINGDISTRICT,"7"
1968,HOUSINGDISTRICT,"7"
1969,HOUSINGDISTRICT,"8"
1970,HOUSINGDISTRICT,"7"
1971,HOUSINGDISTRICT,"7"
1972,HOUSINGDISTRICT,"7"
1973,HOUSINGDISTRICT,"5"
1974,HOUSINGDISTRICT,"7"
90944,CENSUSBLOCK,"2002"
1975,HOUSINGDISTRICT,"7"
1976,HOUSINGDISTRICT,"7"
1977,HOUSINGDISTRICT,"8"
1978,HOUSINGDISTRICT,SIHU
1979,HOUSINGDISTRICT,"1"
1980,HOUSINGDISTRICT,"1"
1981,HOUSINGDISTRICT,"9"
1982,HOUSINGDISTRICT,"9"
1983,HOUSINGDISTRICT,"2"
1984,HOUSINGDISTRICT,"2"
1985,HOUSINGDISTRICT,"3"
1986,HOUSINGDISTRICT,"5"
1987,HOUSINGDISTRICT,"2"
1988,HOUSINGDISTRICT,"8"
1989,HOUSINGDISTRICT,"7"
1990,HOUSINGDISTRICT,"8"
1991,HOUSINGDISTRICT,"2"
1992,HOUSINGDISTRICT,"2"
1993,HOUSINGDISTRICT,"6"
1994,HOUSINGDISTRICT,"9"
1995,HOUSINGDISTRICT,"2"
1996,HOUSINGDISTRICT,"7"
1997,HOUSINGDISTRICT,"6"
1998,HOUSINGDISTRICT,"9"
1999,HOUSINGDISTRICT,"9"
2000,HOUSINGDISTRICT,"2"
2001,HOUSINGDISTRICT,"8"
90934,CENSUSBLOCK,"2002"
90935,CENSUSBLOCK,"2002"
90936,CENSUSBLOCK,"2002"
90937,CENSUSBLOCK,"2002"
90938,CENSUSBLOCK,"2002"
90939,CENSUSBLOCK,"2002"
90940,CENSUSBLOCK,"2002"
90941,CENSUSBLOCK,"2002"
90942,CENSUSBLOCK,"2002"
90943,CENSUSBLOCK,"2002"
2002,HOUSINGDISTRICT,"5"
2003,HOUSINGDISTRICT,"6"
2004,HOUSINGDISTRICT,"9"
2005,HOUSINGDISTRICT,"1"
2006,HOUSINGDISTRICT,"1"
2007,HOUSINGDISTRICT,"9"
2008,HOUSINGDISTRICT,"9"
2009,HOUSINGDISTRICT,"6"
2010,HOUSINGDISTRICT,"5"
2011,HOUSINGDISTRICT,"6"
2012,HOUSINGDISTRICT,"1"
2013,HOUSINGDISTRICT,SIHU
2014,HOUSINGDISTRICT,"4"
2015,HOUSINGDISTRICT,"4"
2016,HOUSINGDISTRICT,"5"
2017,HOUSINGDISTRICT,"5"
2018,HOUSINGDISTRICT,"3"
2019,HOUSINGDISTRICT,"3"
2020,HOUSINGDISTRICT,"4"
2021,HOUSINGDISTRICT,"1"
2022,HOUSINGDISTRICT,"8"
2023,HOUSINGDISTRICT,"7"
2024,HOUSINGDISTRICT,"6"
2025,HOUSINGDISTRICT,"6"
2026,HOUSINGDISTRICT,"6"
2027,HOUSINGDISTRICT,"6"
2028,HOUSINGDISTRICT,"6"
2029,HOUSINGDISTRICT,"2"
2030,HOUSINGDISTRICT,"7"
2031,HOUSINGDISTRICT,"4"
2032,HOUSINGDISTRICT,"1"
2033,HOUSINGDISTRICT,"9"
2034,HOUSINGDISTRICT,"4"
2035,HOUSINGDISTRICT,"8"
2036,HOUSINGDISTRICT,SIHU
2037,HOUSINGDISTRICT,"7"
2038,HOUSINGDISTRICT,"9"
2039,HOUSINGDISTRICT,"9"
2040,HOUSINGDISTRICT,"4"
2041,HOUSINGDISTRICT,SIHU
2042,HOUSINGDISTRICT,"7"
2043,HOUSINGDISTRICT,"2"
2044,HOUSINGDISTRICT,"2"
2045,HOUSINGDISTRICT,"4"
2046,HOUSINGDISTRICT,"3"
2047,HOUSINGDISTRICT,"3"
2048,HOUSINGDISTRICT,"3"
2049,HOUSINGDISTRICT,"1"
2050,HOUSINGDISTRICT,"2"
2051,HOUSINGDISTRICT,"5"
2052,HOUSINGDISTRICT,"2"
2053,HOUSINGDISTRICT,"3"
2054,HOUSINGDISTRICT,"7"
2055,HOUSINGDISTRICT,"6"
2056,HOUSINGDISTRICT,"8"
2057,HOUSINGDISTRICT,"8"
2058,HOUSINGDISTRICT,"2"
2059,HOUSINGDISTRICT,SIHU
2060,HOUSINGDISTRICT,"3"
2061,HOUSINGDISTRICT,"8"
2062,HOUSINGDISTRICT,"7"
2063,HOUSINGDISTRICT,"4"
2064,HOUSINGDISTRICT,"7"
2065,HOUSINGDISTRICT,"7"
2066,HOUSINGDISTRICT,"2"
2067,HOUSINGDISTRICT,"2"
2068,HOUSINGDISTRICT,"7"
2069,HOUSINGDISTRICT,"5"
2070,HOUSINGDISTRICT,"5"
2071,HOUSINGDISTRICT,"2"
2072,HOUSINGDISTRICT,"2"
2073,HOUSINGDISTRICT,"2"
2074,HOUSINGDISTRICT,"4"
2075,HOUSINGDISTRICT,"4"
2076,HOUSINGDISTRICT,"5"
2077,HOUSINGDISTRICT,"4"
2078,HOUSINGDISTRICT,"5"
2079,HOUSINGDISTRICT,"6"
2080,HOUSINGDISTRICT,"6"
2081,HOUSINGDISTRICT,"6"
2082,HOUSINGDISTRICT,"6"
2083,HOUSINGDISTRICT,"6"
2084,HOUSINGDISTRICT,"7"
2085,HOUSINGDISTRICT,"2"
2086,HOUSINGDISTRICT,SIHU
2087,HOUSINGDISTRICT,SIHU
2088,HOUSINGDISTRICT,"7"
2089,HOUSINGDISTRICT,"7"
2090,HOUSINGDISTRICT,"7"
2091,HOUSINGDISTRICT,"5"
2092,HOUSINGDISTRICT,"3"
2093,HOUSINGDISTRICT,"3"
2094,HOUSINGDISTRICT,"3"
2095,HOUSINGDISTRICT,"5"
2096,HOUSINGDISTRICT,"6"
2097,HOUSINGDISTRICT,"9"
2098,HOUSINGDISTRICT,"2"
2099,HOUSINGDISTRICT,"6"
2100,HOUSINGDISTRICT,"6"
2101,HOUSINGDISTRICT,"6"
2102,HOUSINGDISTRICT,"6"
2103,HOUSINGDISTRICT,"1"
2248,ASSEMBLYDISTRICT,"41"
2249,ASSEMBLYDISTRICT,"58"
2250,ASSEMBLYDISTRICT,"49"
2251,ASSEMBLYDISTRICT,"29"
2252,ASSEMBLYDISTRICT,"48"
2253,ASSEMBLYDISTRICT,"56"
2254,ASSEMBLYDISTRICT,"32"
2255,ASSEMBLYDISTRICT,"33"
2256,ASSEMBLYDISTRICT,"39"
2257,ASSEMBLYDISTRICT,"47"
2258,ASSEMBLYDISTRICT,"79"
2259,ASSEMBLYDISTRICT,"34"
2260,ASSEMBLYDISTRICT,"60"
2261,ASSEMBLYDISTRICT,"30"
2262,ASSEMBLYDISTRICT,"28"
2263,ASSEMBLYDISTRICT,"38"
2264,ASSEMBLYDISTRICT,"53"
2265,ASSEMBLYDISTRICT,"86"
2266,ASSEMBLYDISTRICT,"36"
2267,ASSEMBLYDISTRICT,"59"
2268,ASSEMBLYDISTRICT,"40"
2269,ASSEMBLYDISTRICT,"67"
2270,ASSEMBLYDISTRICT,"62"
2271,ASSEMBLYDISTRICT,"61"
2272,ASSEMBLYDISTRICT,"63"
2273,ASSEMBLYDISTRICT,"43"
2274,ASSEMBLYDISTRICT,"81"
2275,ASSEMBLYDISTRICT,"75"
2276,ASSEMBLYDISTRICT,"42"
2277,ASSEMBLYDISTRICT,"44"
2278,ASSEMBLYDISTRICT,"69"
2279,ASSEMBLYDISTRICT,"87"
2280,ASSEMBLYDISTRICT,"74"
2281,ASSEMBLYDISTRICT,"83"
2282,ASSEMBLYDISTRICT,"23"
2283,ASSEMBLYDISTRICT,"31"
2284,ASSEMBLYDISTRICT,"82"
2285,ASSEMBLYDISTRICT,"66"
2286,ASSEMBLYDISTRICT,"45"
2287,ASSEMBLYDISTRICT,"51"
2288,ASSEMBLYDISTRICT,"64"
2289,ASSEMBLYDISTRICT,"27"
